Date,Opponent,Score,DR,A%,DF%,1stIn,1st%,2nd%,Player,Ret_TPW,Ret_RPW,Ret_vA%,Ret_v1st%,Ret_v2nd%,Ret_BPCnv,Ret_Time,Total_Games,Surface_Carpet,Surface_Clay,Surface_Grass,Surface_Hard,Rd_BR,Rd_F,Rd_Q1,Rd_Q2,Rd_Q3,Rd_QF,Rd_R128,Rd_R16,Rd_R32,Rd_R64,Rd_RR,Rd_SF
2021-07-05,Federico Coria,6-1 4-6 6-4,0.88,4.5%,0.055999999999999994,0.528,0.596,0.452,Marc Andrea Huesler,0.47600000000000003,0.41600000000000004,0.026000000000000002,0.413,0.419,0.5,1.87,27,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-05,Kimmer Coppejans,6-2 6-3,1.4,8.2%,0.0,0.6559999999999999,0.675,0.667,Tomas Machac,0.578,0.45799999999999996,0.042,0.33299999999999996,0.619,1.0,1.27,17,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-05,Nino Serdarusic,6-3 6-3,0.54,5.2%,0.034,0.69,0.575,0.5,Andrea Pellegrino,0.40700000000000003,0.24,0.08,0.152,0.41200000000000003,0.0,1.3,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Federico Delbonis,6-1 5-7 6-4,0.92,6.8%,0.011000000000000001,0.545,0.688,0.475,Zhizhen Zhang,0.47600000000000003,0.376,0.05,0.3,0.488,0.3,2.22,29,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Alessandro Bega,2-6 6-2 7-5,1.05,10.9%,0.045,0.455,0.74,0.467,Max Purcell,0.514,0.429,0.02,0.387,0.5,0.31,2.17,28,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Tung Lin Wu,3-6 7-6(4) 6-2,1.15,13.5%,0.011000000000000001,0.685,0.705,0.5710000000000001,Max Purcell,0.516,0.386,0.059000000000000004,0.349,0.447,0.44,2.12,30,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Goncalo Oliveira,6-2 6-4,1.65,9.6%,0.019,0.5579999999999999,0.897,0.478,Botic Van De Zandschulp,0.583,0.47600000000000003,0.016,0.359,0.667,0.5,1.35,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Dennis Novak,7-5 6-1,1.4,0.0%,0.034,0.61,0.639,0.652,Pedro Martinez,0.579,0.5,0.021,0.455,0.6,0.62,1.38,19,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Norbert Gombos,6-2 6-4,0.64,7.0%,0.035,0.561,0.7190000000000001,0.44,Emil Ruusuvuori,0.43200000000000005,0.259,0.019,0.154,0.5329999999999999,0.0,1.22,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Yu Hsiou Hsu,6-2 6-1,1.79,4.8%,0.024,0.595,0.76,0.588,Max Purcell,0.605,0.556,0.0,0.522,0.615,0.6,1.4,15,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Andrea Pellegrino,7-6(2) 7-6(4),1.06,4.7%,0.0,0.612,0.635,0.606,Giulio Zeppieri,0.512,0.39799999999999996,0.012,0.361,0.5,0.67,2.1,26,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Jack Sock,6-2 6-3,0.62,6.4%,0.021,0.7020000000000001,0.606,0.429,Yoshihito Nishioka,0.415,0.27699999999999997,0.128,0.115,0.47600000000000003,0.0,1.12,17,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Cristian Garin,6-3 6-3,0.58,3.0%,0.03,0.636,0.452,0.583,Pedro Martinez,0.40700000000000003,0.28800000000000003,0.096,0.25,0.35,0.25,1.6,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Mikael Ymer,1-6 6-4 6-3,0.98,1.2%,0.047,0.628,0.7040000000000001,0.406,Emil Ruusuvuori,0.5,0.397,0.013000000000000001,0.33299999999999996,0.485,0.5,2.05,26,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Tallon Griekspoor,6-1 3-6 6-1,0.88,5.3%,0.053,0.5920000000000001,0.6890000000000001,0.355,Botic Van De Zandschulp,0.465,0.39399999999999996,0.0,0.24100000000000002,0.639,0.29,1.88,23,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-12,Feliciano Lopez,6-4 3-6 6-3,1.27,4.7%,0.035,0.6940000000000001,0.797,0.5770000000000001,Carlos Taberner,0.535,0.345,0.138,0.235,0.5,0.33,2.15,28,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Steven Diez,6-3 7-5,1.38,8.3%,0.05,0.517,0.8390000000000001,0.586,Thiago Seyboth Wild,0.568,0.392,0.0,0.387,0.4,0.6,1.48,21,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-12,Federico Coria,6-2 6-1,0.48,3.7%,0.019,0.444,0.583,0.36700000000000005,Yannick Hanfmann,0.376,0.256,0.051,0.231,0.308,0.0,1.18,15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-07-12,Antoine Hoang,4-6 6-3 6-4,1.19,8.4%,0.0,0.6990000000000001,0.81,0.52,Tallon Griekspoor,0.524,0.32899999999999996,0.059000000000000004,0.228,0.536,0.67,2.0,29,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-07-12,Nicola Kuhn,1-6 6-1 6-2,1.24,5.6%,0.055999999999999994,0.5489999999999999,0.5379999999999999,0.625,Thiago Seyboth Wild,0.551,0.522,0.015,0.452,0.64,0.62,1.97,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Laslo Djere,7-6(1) 6-1,0.72,9.8%,0.098,0.574,0.6859999999999999,0.231,Thiago Seyboth Wild,0.423,0.368,0.013000000000000001,0.35200000000000004,0.409,0.14,1.77,20,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Laslo Djere,6-4 7-5,0.89,3.8%,0.063,0.544,0.674,0.528,Jan Lennard Struff,0.478,0.35,0.1,0.23800000000000002,0.474,0.12,1.82,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Henri Laaksonen,6-7(4) 7-5 7-5,0.96,8.9%,0.040999999999999995,0.569,0.7709999999999999,0.47200000000000003,Yosuke Watanuki,0.496,0.345,0.067,0.19699999999999998,0.5,0.2,2.75,37,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Botic Van De Zandschulp,6-1 3-6 6-1,1.14,0.0%,0.032,0.617,0.759,0.361,Tallon Griekspoor,0.535,0.447,0.053,0.311,0.645,0.5,1.88,23,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-12,Lukas Rosol,7-6(4) 6-2,0.84,5.1%,0.128,0.564,0.614,0.382,Vit Kopriva,0.46299999999999997,0.408,0.055999999999999994,0.386,0.444,0.22,1.77,21,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Robin Haase,6-4 7-6(1),1.72,25.4%,0.034,0.644,0.868,0.619,Aleksandar Vukic,0.556,0.37799999999999995,0.040999999999999995,0.25,0.529,0.33,1.2,23,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Guido Andreozzi,7-5 2-6 6-3,1.06,19.6%,0.033,0.565,0.7879999999999999,0.375,Aleksandar Vukic,0.508,0.414,0.04,0.33299999999999996,0.556,0.4,2.37,29,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Michael Vrbensky,6-4 7-6(2),0.89,7.0%,0.023,0.721,0.6609999999999999,0.45799999999999996,Zizou Bergs,0.48200000000000004,0.354,0.012,0.295,0.42100000000000004,0.2,2.33,23,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Giulio Zeppieri,7-6(2) 7-6(4),0.95,1.2%,0.024,0.735,0.639,0.5,Andrea Pellegrino,0.488,0.376,0.047,0.365,0.39399999999999996,0.4,2.1,26,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Elias Ymer,6-2 6-7(6) 6-4,0.71,3.8%,0.019,0.552,0.586,0.596,Taro Daniel,0.45399999999999996,0.292,0.09,0.255,0.342,0.5,2.32,31,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Dominik Koepfer,7-6(2) 2-6 7-6(4),0.81,4.9%,0.016,0.65,0.7,0.488,Maximilian Marterer,0.48,0.304,0.028999999999999998,0.282,0.355,0.25,2.52,34,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Alessandro Giannessi,3-6 6-3 7-5,1.08,4.3%,0.011000000000000001,0.63,0.672,0.5,Maximilian Marterer,0.516,0.424,0.011000000000000001,0.305,0.636,0.71,2.18,30,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-12,Damir Dzumhur,5-7 6-2 6-3,1.01,0.0%,0.043,0.596,0.732,0.526,Maximilian Marterer,0.521,0.35600000000000004,0.0,0.4,0.261,0.57,1.9,29,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Kevin Anderson,4-6 7-6(3) 7-5,0.94,13.5%,0.081,0.541,0.7170000000000001,0.5489999999999999,Alexander Bublik,0.491,0.33899999999999997,0.183,0.217,0.55,0.43,2.72,35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-07-12,Jason Jung,6-2 6-4,1.6,25.9%,0.111,0.48100000000000004,0.846,0.643,Alexander Bublik,0.5710000000000001,0.414,0.017,0.364,0.48,0.38,1.27,18,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Ivo Karlovic,7-6(5) 4-6 6-1,1.24,24.7%,0.11199999999999999,0.584,0.8270000000000001,0.622,Alexander Bublik,0.5379999999999999,0.321,0.25,0.218,0.517,0.5,1.9,30,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Yannick Hanfmann,6-4 6-3,0.71,8.5%,0.068,0.644,0.632,0.429,Arthur Rinderknech,0.445,0.314,0.078,0.067,0.667,1.0,1.4,19,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,John Millman,6-3 3-6 6-3,1.24,14.8%,0.049,0.605,0.7959999999999999,0.5,Arthur Rinderknech,0.5329999999999999,0.39799999999999996,0.023,0.321,0.531,0.43,2.22,27,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Pedro Sousa,6-1 6-1,2.38,11.6%,0.023,0.628,0.852,0.563,Arthur Rinderknech,0.679,0.61,0.0,0.586,0.667,0.5,0.97,14,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Kimmer Coppejans,3-6 6-3 6-2,1.15,7.0%,0.012,0.605,0.75,0.5,Tallon Griekspoor,0.526,0.402,0.08,0.359,0.522,0.29,1.82,26,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Thomas Fabbiano,6-3 6-2,2.55,20.5%,0.0,0.636,0.821,0.813,Arthur Rinderknech,0.622,0.46299999999999997,0.055999999999999994,0.364,0.619,0.75,1.23,17,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-12,Federico Gaio,6-2 6-2,0.37,0.0%,0.0,0.8,0.47700000000000004,0.545,Tomas Martin Etcheverry,0.361,0.19,0.048,0.091,0.3,0.0,1.2,16,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-07-12,Alexander Ritschard,6-1 6-1,2.91,11.4%,0.0,0.7140000000000001,0.76,0.9,Tomas Martin Etcheverry,0.679,0.581,0.07,0.41700000000000004,0.789,0.62,1.03,14,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Matteo Arnaldi,2-6 6-3 4-1 RET,1.22,0.0%,0.049,0.607,0.703,0.5,Tomas Martin Etcheverry,0.5329999999999999,0.461,0.053,0.36,0.654,0.45,1.8,22,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Matteo Viola,6-4 7-6(4),1.40,4.8%,0.016,0.746,0.787,0.375,Tomas Martin Etcheverry,0.5479999999999999,0.446,0.036000000000000004,0.391,0.632,0.38,1.82,23,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Ernests Gulbis,6-3 6-0,2.14,4.2%,0.0,0.667,0.813,0.625,Christopher Oconnell,0.648,0.535,0.047,0.348,0.75,0.5,0.97,15,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Alex Molcan,6-3 5-7 6-3,0.93,5.8%,0.022000000000000002,0.73,0.62,0.45899999999999996,Christopher Oconnell,0.496,0.39399999999999996,0.046,0.325,0.586,0.18,2.48,30,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-12,Oscar Jose Gutierrez,6-4 7-5,3.54,20.0%,0.0,0.64,0.938,0.778,Arthur Rinderknech,0.6,0.425,0.013000000000000001,0.34700000000000003,0.5479999999999999,0.33,1.53,22,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Pablo Carreno Busta,7-5 6-3,0.85,6.5%,0.016,0.6940000000000001,0.535,0.526,Carlos Taberner,0.45899999999999996,0.397,0.040999999999999995,0.391,0.40700000000000003,0.33,1.73,21,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Michael Vrbensky,6-4 6-4,1.25,3.2%,0.048,0.6609999999999999,0.732,0.5710000000000001,Tallon Griekspoor,0.5529999999999999,0.40399999999999997,0.077,0.41200000000000003,0.389,0.75,1.25,20,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Mats Rosenkranz,6-3 6-1,2.51,2.4%,0.098,0.537,0.8640000000000001,0.737,Thiago Seyboth Wild,0.628,0.491,0.094,0.441,0.579,0.4,0.95,16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Daniel Masur,2-6 7-6(5) 6-4,1.05,9.4%,0.01,0.74,0.69,0.48,Carlos Taberner,0.498,0.385,0.06,0.203,0.6459999999999999,0.33,2.72,31,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-12,Niklas Guttau,6-1 6-2,2.14,4.2%,0.042,0.583,0.857,0.6,Carlos Taberner,0.635,0.536,0.0,0.5,0.611,0.27,1.33,15,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Yannick Hanfmann,6-2 7-5,0.6,3.0%,0.015,0.657,0.614,0.391,Thiago Monteiro,0.41600000000000004,0.276,0.10300000000000001,0.3,0.222,0.2,1.65,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Facundo Bagnis,6-2 6-4,1.18,3.3%,0.033,0.705,0.698,0.33299999999999996,Roberto Carballes Baena,0.537,0.483,0.017,0.34600000000000003,0.588,0.5,1.57,18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Fabio Fognini,6-3 1-6 6-4,1.08,1.3%,0.052000000000000005,0.532,0.61,0.556,Roberto Carballes Baena,0.516,0.449,0.026000000000000002,0.429,0.483,0.67,2.07,26,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Norbert Gombos,6-4 6-2,1.3,4.4%,0.044000000000000004,0.691,0.596,0.5710000000000001,Roberto Carballes Baena,0.565,0.536,0.036000000000000004,0.469,0.625,0.56,1.62,18,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Stefanos Tsitsipas,7-6(2) 6-3,0.68,1.2%,0.024,0.588,0.68,0.4,Dominik Koepfer,0.452,0.295,0.049,0.14300000000000002,0.5,0.5,1.73,22,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Holger Rune,6-0 6-2,2.33,13.3%,0.022000000000000002,0.667,0.867,0.467,Casper Ruud,0.6779999999999999,0.622,0.0,0.444,0.889,0.83,1.08,14,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Federico Delbonis,6-3 7-6(4),0.97,2.8%,0.09699999999999999,0.542,0.7440000000000001,0.455,Albert Ramos,0.48700000000000004,0.37799999999999995,0.024,0.327,0.467,0.17,1.95,22,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Federico Gaio,7-5 6-4,0.82,3.9%,0.039,0.46799999999999997,0.528,0.585,Flavio Cobolli,0.469,0.364,0.03,0.263,0.5,0.4,1.72,22,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Andrea Collarini,6-4 6-3,1.28,3.3%,0.05,0.5,0.767,0.5670000000000001,Flavio Cobolli,0.561,0.426,0.0,0.40700000000000003,0.45,0.5,1.4,19,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Pedro Sakamoto,3-6 6-4 6-3,0.98,4.3%,0.011000000000000001,0.479,0.6890000000000001,0.469,Flavio Cobolli,0.5,0.41700000000000004,0.0,0.35200000000000004,0.5329999999999999,0.71,2.12,28,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Corentin Moutet,6-1 6-2,1.99,0.0%,0.0,0.7070000000000001,0.69,0.667,Sebastian Baez,0.655,0.63,0.0,0.625,0.643,0.75,1.03,15,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Dusan Lajovic,6-4 6-7(2) 6-3,0.92,1.6%,0.008,0.65,0.588,0.535,Alex Molcan,0.484,0.397,0.008,0.341,0.513,0.25,2.95,32,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Gianluca Mager,4-6 6-4 7-6(3),1.09,8.1%,0.01,0.616,0.738,0.632,Alex Molcan,0.51,0.33,0.107,0.281,0.41,0.14,2.32,33,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Juan Pablo Varillas,6-2 3-6 7-6(0),0.93,0.0%,0.040999999999999995,0.711,0.551,0.46399999999999997,Sebastian Baez,0.48200000000000004,0.441,0.039,0.327,0.574,0.45,2.52,30,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-12,Rudolf Molleker,7-5 6-2,1.36,1.8%,0.018000000000000002,0.764,0.619,0.769,Sebastian Baez,0.552,0.47100000000000003,0.028999999999999998,0.375,0.6,0.5,1.32,20,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Evgeny Donskoy,7-5 6-3,1.61,3.3%,0.033,0.667,0.825,0.55,Jenson Brooksby,0.569,0.429,0.057,0.237,0.6559999999999999,0.43,1.42,21,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Denis Kudla,6-3 4-6 7-5,1.22,3.2%,0.0,0.677,0.698,0.5670000000000001,Jenson Brooksby,0.5379999999999999,0.419,0.043,0.255,0.5870000000000001,0.5,2.38,31,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-12,Peter Gojowczyk,6-0 6-3,2.01,7.3%,0.0,0.732,0.767,0.545,Jenson Brooksby,0.644,0.5870000000000001,0.043,0.444,0.679,0.38,1.03,15,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Jordan Thompson,6-3 7-6(3),1.2,2.5%,0.0,0.613,0.816,0.419,Jenson Brooksby,0.539,0.405,0.040999999999999995,0.415,0.39399999999999996,0.33,2.02,22,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-07-12,Kevin Anderson,7-6(8) 6-4,1.01,8.2%,0.0,0.7120000000000001,0.769,0.47600000000000003,Jenson Brooksby,0.484,0.318,0.182,0.185,0.529,0.0,2.18,23,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-12,Roberto Marcora,3-6 6-4 6-3,1.35,19.2%,0.038,0.667,0.75,0.5379999999999999,Marc Andrea Huesler,0.5429999999999999,0.433,0.07200000000000001,0.35600000000000004,0.667,0.29,1.98,28,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-07-12,Michael Geerts,6-2 7-6(2),2.04,14.5%,0.036000000000000004,0.7090000000000001,0.9229999999999999,0.5,Tallon Griekspoor,0.579,0.408,0.113,0.35,0.484,0.67,1.4,21,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-12,Dennis Novak,6-2 6-2,0.62,4.1%,0.08199999999999999,0.5710000000000001,0.607,0.33299999999999996,Marc Andrea Huesler,0.396,0.316,0.07,0.278,0.381,0.0,1.07,16,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-12,Laslo Djere,6-2 6-2,0.5,2.3%,0.159,0.523,0.7390000000000001,0.28600000000000003,Nikoloz Basilashvili,0.384,0.23800000000000002,0.095,0.136,0.35,0.0,1.05,16,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-12,Filip Horansky,7-6(5) 6-2,1.33,4.6%,0.046,0.677,0.705,0.5710000000000001,Alex Molcan,0.552,0.449,0.028999999999999998,0.4,0.579,0.75,1.45,21,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
